M23/1	
θ/2θ, °	Intensity, cps
8.72999954223633	34659.6640625
8.73999977111816	34069.31640625
8.75	34288.30078125
8.76000022888184	34535.8515625
8.77000045776367	35077.82421875
8.77999973297119	36399.05859375
8.78999996185303	34943.00390625
8.80000019073486	37022
8.8100004196167	34529.0234375
8.81999969482422	33532.75390625
8.82999992370605	35820.08203125
8.84000015258789	34632.88671875
8.85000038146973	35202.0859375
8.85999965667725	34895.91796875
8.86999988555908	34635.46484375
8.88000011444092	34774.4921875
8.89000034332275	35010.07421875
8.89999961853027	35250.5546875
8.90999984741211	36198.13671875
8.92000007629395	35791.734375
8.93000030517578	35392.01171875
8.9399995803833	35164.30078125
8.94999980926514	32908.44921875
8.96000003814697	34170.64453125
8.97000026702881	34205.2734375
8.97999954223633	34859.578125
8.98999977111816	35487.4453125
9	34398.03515625
9.01000022888184	34791.6875
9.02000045776367	34898.87109375
9.02999973297119	35560.859375
9.03999996185303	36153.50390625
9.05000019073486	35229.8203125
9.0600004196167	34035.5234375
9.06999969482422	33018.5859375
9.07999992370605	33921.390625
9.09000015258789	34547.9609375
9.10000038146973	33637.3125
9.10999965667725	32637.509765625
9.11999988555908	33221.5859375
9.13000011444092	34000.109375
9.14000034332275	34749.421875
9.14999961853027	33712.7109375
9.15999984741211	34938.79296875
9.17000007629395	33858.4453125
9.18000030517578	33354.33984375
9.1899995803833	33372.21875
9.19999980926514	34319.48046875
9.21000003814697	33754.87109375
9.22000026702881	33342.734375
9.22999954223633	34299.91015625
9.23999977111816	34472.546875
9.25	34325.46484375
9.26000022888184	34244.22265625
9.27000045776367	33393.7265625
9.27999973297119	32901.4921875
9.28999996185303	34048.11328125
9.30000019073486	33832.58203125
9.3100004196167	34411.0234375
9.31999969482422	34989.98828125
9.32999992370605	33477.1796875
9.34000015258789	32803.7734375
9.35000038146973	33244.27734375
9.35999965667725	32657.55859375
9.36999988555908	33308.22265625
9.38000011444092	32520.267578125
9.39000034332275	33312.44140625
9.39999961853027	33751.5234375
9.40999984741211	32331.66796875
9.42000007629395	32834.8046875
9.43000030517578	33130.7734375
9.4399995803833	33417.56640625
9.44999980926514	32581.8359375
9.46000003814697	32431.84765625
9.47000026702881	33176.796875
9.47999954223633	33365.91015625
9.48999977111816	32599.708984375
9.5	32086.615234375
9.51000022888184	33230.859375
9.52000045776367	33601.68359375
9.52999973297119	33057.75
9.53999996185303	32972.59375
9.55000019073486	32601.4375
9.5600004196167	32176.744140625
9.56999969482422	34186.46875
9.57999992370605	33081.3046875
9.59000015258789	33091.41796875
9.60000038146973	32561.15234375
9.60999965667725	32136.603515625
9.61999988555908	31915.513671875
9.63000011444092	32531.85546875
9.64000034332275	32742.763671875
9.64999961853027	32452.34375
9.65999984741211	32013.23046875
9.67000007629395	33087.83984375
9.68000030517578	32687.279296875
9.6899995803833	32619.25
9.69999980926514	33201.5390625
9.71000003814697	32496.18359375
9.72000026702881	32527.8515625
9.72999954223633	31813.548828125
9.73999977111816	32510.00390625
9.75	32947.4140625
9.76000022888184	32751.255859375
9.77000045776367	32136.5
9.77999973297119	32553.26171875
9.78999996185303	32830.77734375
9.80000019073486	32213.0859375
9.8100004196167	33420.8828125
9.81999969482422	33193.87890625
9.82999992370605	31470.703125
9.84000015258789	32036.150390625
9.85000038146973	32109.28125
9.85999965667725	32200.734375
9.86999988555908	31339.033203125
9.88000011444092	31550.345703125
9.89000034332275	31353.029296875
9.89999961853027	32311.095703125
9.90999984741211	32577.392578125
9.92000007629395	31613.83984375
9.93000030517578	31112.5390625
9.9399995803833	31157.712890625
9.94999980926514	32437.90625
9.96000003814697	32417.2265625
9.97000026702881	31763.923828125
9.97999954223633	32637.759765625
9.98999977111816	32388.00390625
10	31597.78515625
10.0100002288818	31458.158203125
10.0200004577637	30810.751953125
10.0299997329712	31533.724609375
10.039999961853	31860.337890625
10.0500001907349	31530.892578125
10.0600004196167	31482.6015625
10.0699996948242	31923.298828125
10.0799999237061	32421.966796875
10.0900001525879	32684.619140625
10.1000003814697	32185.59765625
10.1099996566772	31843.169921875
10.1199998855591	31591.1015625
10.1300001144409	30889.115234375
10.1400003433228	30242.931640625
10.1499996185303	30740.232421875
10.1599998474121	31375.30078125
10.1700000762939	31635.611328125
10.1800003051758	32144.544921875
10.1899995803833	31548.185546875
10.1999998092651	32041.623046875
10.210000038147	32285.302734375
10.2200002670288	30938.9453125
10.2299995422363	30357.625
10.2399997711182	31113.806640625
10.25	31448.71484375
10.2600002288818	31531.853515625
10.2700004577637	31887.5625
10.2799997329712	31377.291015625
10.289999961853	30381.43359375
10.3000001907349	30817.005859375
10.3100004196167	31284.951171875
10.3199996948242	31871.9453125
10.3299999237061	31725.91796875
10.3400001525879	31175.8515625
10.3500003814697	30865.021484375
10.3599996566772	29851.521484375
10.3699998855591	30437.12890625
10.3800001144409	30663.103515625
10.3900003433228	31414.298828125
10.3999996185303	31574.791015625
10.4099998474121	32070.91015625
10.4200000762939	31479.728515625
10.4300003051758	30917.712890625
10.4399995803833	29870.2265625
10.4499998092651	29961.443359375
10.460000038147	30829.240234375
10.4700002670288	30770.8671875
10.4799995422363	30114.36328125
10.4899997711182	31185.888671875
10.5	31106.828125
10.5100002288818	30392.455078125
10.5200004577637	30863.68359375
10.5299997329712	30891.84375
10.539999961853	29969.466796875
10.5500001907349	30360.546875
10.5600004196167	30832.474609375
10.5699996948242	30775.798828125
10.5799999237061	30992.46484375
10.5900001525879	30647.3671875
10.6000003814697	31246.767578125
10.6099996566772	31145.947265625
10.6199998855591	30558.724609375
10.6300001144409	30441.02734375
10.6400003433228	31132.796875
10.6499996185303	32169.19140625
10.6599998474121	30885.349609375
10.6700000762939	31062.6875
10.6800003051758	31103.001953125
10.6899995803833	30499.287109375
10.6999998092651	30020.53125
10.710000038147	29682.19140625
10.7200002670288	29296.859375
10.7299995422363	29631.57421875
10.7399997711182	30697.8359375
10.75	31156.265625
10.7600002288818	29963.330078125
10.7700004577637	29100.978515625
10.7799997329712	29154.7109375
10.789999961853	29902.880859375
10.8000001907349	30709.390625
10.8100004196167	30958.814453125
10.8199996948242	31309.126953125
10.8299999237061	30819.04296875
10.8400001525879	30437.9765625
10.8500003814697	31381.724609375
10.8599996566772	30804.05078125
10.8699998855591	30913.4140625
10.8800001144409	30083.134765625
10.8900003433228	29367.787109375
10.8999996185303	30879.96875
10.9099998474121	30180.615234375
10.9200000762939	30106.06640625
10.9300003051758	30362.53125
10.9399995803833	31333.99609375
10.9499998092651	31016.74609375
10.960000038147	29190.248046875
10.9700002670288	29207.267578125
10.9799995422363	29988.79296875
10.9899997711182	30528.65234375
11	30347.361328125
11.0100002288818	30944.6328125
11.0200004577637	30402.36328125
11.0299997329712	30031.541015625
11.039999961853	30479.037109375
11.0500001907349	30436.896484375
11.0600004196167	30197.904296875
11.0699996948242	29973.84765625
11.0799999237061	29562.994140625
11.0900001525879	31723.23046875
11.1000003814697	30790.0546875
11.1099996566772	29490.57421875
11.1199998855591	30712.9609375
11.1300001144409	30662.21875
11.1400003433228	28997.251953125
11.1499996185303	28963.302734375
11.1599998474121	29430.41015625
11.1700000762939	29536.611328125
11.1800003051758	29273.478515625
11.1899995803833	29847.95703125
11.1999998092651	30381.396484375
11.210000038147	30508.044921875
11.2200002670288	29083.33203125
11.2299995422363	28325.158203125
11.2399997711182	29188.541015625
11.25	29107.5390625
11.2600002288818	29381.453125
11.2700004577637	29651.470703125
11.2799997329712	29930.322265625
11.289999961853	29844.978515625
11.3000001907349	28844.548828125
11.3100004196167	28680.900390625
11.3199996948242	28425.01171875
11.3299999237061	28492.34765625
11.3400001525879	29044.572265625
11.3500003814697	29273.255859375
11.3599996566772	29505.97265625
11.3699998855591	29066.48828125
11.3800001144409	29460.068359375
11.3900003433228	29647.84375
11.3999996185303	29586.70703125
11.4099998474121	29591.66015625
11.4200000762939	29543.08984375
11.4300003051758	29655.609375
11.4399995803833	29501.30859375
11.4499998092651	29529.947265625
11.460000038147	30058.263671875
11.4700002670288	29381.41796875
11.4799995422363	28840.787109375
11.4899997711182	28465.84375
11.5	28585.443359375
11.5100002288818	28882.599609375
11.5200004577637	29211.6015625
11.5299997329712	28772.615234375
11.539999961853	28518.994140625
11.5500001907349	28644.53515625
11.5600004196167	29266.025390625
11.5699996948242	28711.091796875
11.5799999237061	28955.296875
11.5900001525879	28570.67578125
11.6000003814697	28078.9375
11.6099996566772	27897.7578125
11.6199998855591	28154.646484375
11.6300001144409	28253.83984375
11.6400003433228	29306.478515625
11.6499996185303	29555.33984375
11.6599998474121	28751.884765625
11.6700000762939	28671.8359375
11.6800003051758	29057.048828125
11.6899995803833	29112.9140625
11.6999998092651	29189.732421875
11.710000038147	28934.638671875
11.7200002670288	29514.529296875
11.7299995422363	29802.875
11.7399997711182	28987.33203125
11.75	29240.486328125
11.7600002288818	29775.12890625
11.7700004577637	29495.267578125
11.7799997329712	28772.69921875
11.789999961853	28480.22265625
11.8000001907349	28749.02734375
11.8100004196167	29208.380859375
11.8199996948242	29154.654296875
11.8299999237061	28717.271484375
11.8400001525879	27850.681640625
11.8500003814697	27942.1015625
11.8599996566772	28181.435546875
11.8699998855591	27826.30078125
11.8800001144409	28288.6328125
11.8900003433228	28704.21484375
11.8999996185303	29599.763671875
11.9099998474121	29049.388671875
11.9200000762939	27838.234375
11.9300003051758	27459.375
11.9399995803833	28174.8125
11.9499998092651	28620.828125
11.960000038147	29086.080078125
11.9700002670288	29567.73046875
11.9799995422363	28615.130859375
11.9899997711182	28686.279296875
12	29335.85546875
12.0100002288818	29263.603515625
12.0200004577637	29054.240234375
12.0299997329712	28859.388671875
12.039999961853	28309.91015625
12.0500001907349	28391.994140625
12.0600004196167	29645.330078125
12.0699996948242	29532.39453125
12.0799999237061	28633.91015625
12.0900001525879	28384.630859375
12.1000003814697	28752.673828125
12.1099996566772	28832.80078125
12.1199998855591	27815.552734375
12.1300001144409	28004.1875
12.1400003433228	28414.767578125
12.1499996185303	28090.275390625
12.1599998474121	27808.927734375
12.1700000762939	28390.080078125
12.1800003051758	28464.74609375
12.1899995803833	28978.34375
12.1999998092651	28599.05078125
12.210000038147	28327.390625
12.2200002670288	28465.478515625
12.2299995422363	28182.0390625
12.2399997711182	28244.876953125
12.25	28150.048828125
12.2600002288818	27166.80078125
12.2700004577637	26888.705078125
12.2799997329712	28213.40625
12.289999961853	28789.1328125
12.3000001907349	28452.9453125
12.3100004196167	28176.23828125
12.3199996948242	28556.84765625
12.3299999237061	27570.384765625
12.3400001525879	27277.326171875
12.3500003814697	28108.95703125
12.3599996566772	28082.83984375
12.3699998855591	27599.330078125
12.3800001144409	27499.21484375
12.3900003433228	28003.650390625
12.3999996185303	28221.41796875
12.4099998474121	27837.576171875
12.4200000762939	27870.25
12.4300003051758	28075.380859375
12.4399995803833	27818.0078125
12.4499998092651	28089.859375
12.460000038147	28614.9296875
12.4700002670288	28674.234375
12.4799995422363	28315.486328125
12.4899997711182	28104.92578125
12.5	27782.47265625
12.5100002288818	27801.224609375
12.5200004577637	28580.171875
12.5299997329712	28613.646484375
12.539999961853	28118.57421875
12.5500001907349	27383.25390625
12.5600004196167	27838.08203125
